mp-ids;Icohp_mean_avg;Icohp_mean_max;Icohp_mean_min;Icohp_mean_std;Icohp_sum_avg;Icohp_sum_max;Icohp_sum_min;Icohp_sum_std;bonding_perc_avg;bonding_perc_max;bonding_perc_min;bonding_perc_std;antibonding_perc_avg;antibonding_perc_min;antibonding_perc_max;antibonding_perc_std;Made_Loe;Made_Mull
mp-7825;-5.5;-5.5;-5.5;0;-19.255;-5.5;-33.01;13.755;0.92119;0.9298;0.91258;0.00861;0.07881;0.0702;0.08742;0.00861;-33.32;-45.36
mp-15668;-1.406666667;-0.45;-3.3;1.338813737;-2.93;-2.69;-3.3;0.265455583;0.90671;0.99293;0.76145;0.103311951;0.09329;0.00707;0.23855;0.103311951;-12.78;-18.83
mp-623024;-2.265;-0.81;-3.72;1.455;-7.92;-0.81;-22.29;8.426930046;0.822925;0.94928;0.69593;0.126181377;0.177075;0.05072;0.30407;0.126181377;-37.67;-46.88
mp-13133;-2.77;-0.8;-4.04;1.412303084;-9.316666667;-0.8;-20.2;8.094888648;0.918006667;0.98497;0.82787;0.066195947;0.081993333;0.01503;0.17213;0.066195947;-61.02;-71.62
mp-8459;-11.365;-11.03;-11.7;0.335;-27.91;-11.7;-44.12;16.21;0.99406;0.99819;0.98993;0.00413;0.00594;0.00181;0.01007;0.00413;-161.02;-181.12
mp-3772;-2.755;-0.99;-4.53;1.765014164;-8.0175;-0.99;-18.12;6.499536041;0.9167575;0.99616;0.8339;0.079161943;0.0832425;0.00384;0.1661;0.079161943;-6.2;-9.36
mp-13946;-3.133333333;-0.64;-4.38;1.763052908;-10.85;-1.91;-26.26;10.94307391;0.87104;0.88976;0.86146;0.013238258;0.12896;0.11024;0.13854;0.013238258;-31.82;-39.73
mp-1330;-2.523333333;-0.59;-3.49;1.36707311;-16.32;-7.06;-20.95;6.547808794;0.97616;1;0.92848;0.033714851;0.02384;0;0.07152;0.033714851;-11.32;-14.38
mp-961661;-1.443333333;-1.13;-1.66;0.226911632;-6.783333333;-4.51;-9.21;1.921827834;0.90715;0.99784;0.7697;0.098832647;0.09285;0.00216;0.2303;0.098832647;-3.56;-3.64
mp-9595;-3.346;-0.64;-4.64;1.404273478;-12.374;-1.28;-27.81;10.25964639;0.95571;0.99607;0.81858;0.068834403;0.04429;0.00393;0.18142;0.068834403;-61.74;-91.84
mp-9385;-0.96;-0.22;-2.04;0.882088431;-2.602;-0.65;-6.13;2.154357445;0.811608;0.89571;0.64979;0.088816717;0.188392;0.10429;0.35021;0.088816717;-5.08;-5.67
mp-9845;-0.32375;-0.13;-0.64;0.194418203;-1.395;-0.52;-2.56;0.740033783;0.8569325;0.94326;0.77083;0.065576089;0.1430675;0.05674;0.22917;0.065576089;-44;-42.45
mp-2455;-1.8725;-0.65;-2.76;0.91856886;-7.86;-1.31;-16.56;5.598522126;0.8861125;0.94077;0.7459;0.081128442;0.1138875;0.05923;0.2541;0.081128442;-0.6;-0.8
mp-23193;-0.34;-0.12;-0.45;0.155563492;-2.276666667;-1.41;-2.71;0.612825877;0.9164;0.92332;0.90256;0.009786358;0.0836;0.07668;0.09744;0.009786358;-4.18;-4.93
mp-7437;-0.596666667;-0.15;-1.33;0.520981979;-2.245;-0.87;-3.98;1.266382644;0.819785;0.90148;0.64548;0.086735681;0.180215;0.09852;0.35452;0.086735681;-38.66;-36.05
mp-22865;-0.516666667;-0.25;-1.05;0.377123617;-3.433333333;-2.01;-6.28;2.012897304;0.883046667;0.9065;0.83614;0.033168022;0.116953333;0.0935;0.16386;0.033168022;-4.22;-4.6
mp-551269;-2.766666667;-1.01;-4.21;1.325049265;-10.52833333;-3.08;-25.23;8.391013877;0.924753333;0.9907;0.86243;0.052299422;0.075246667;0.0093;0.13757;0.052299422;-85.16;-99.46
mp-22922;-0.6;-0.6;-0.6;0;-3.59;-3.59;-3.59;0;0.69231;0.69231;0.69231;0;0.30769;0.30769;0.30769;0;-2.47;-3.31
mp-7323;-7.86;-4.96;-10.85;2.405424425;-13.95166667;-7.77;-32.54;8.648226054;0.981735;1;0.9615;0.015783426;0.018265;0;0.0385;0.015783426;-17.63;-41.5
mp-539;-5.37;-4.89;-5.85;0.48;-15.63;-11.69;-19.57;3.94;0.99873;1;0.99746;0.00127;0.00127;0;0.00254;0.00127;-1.54;-7.73
mp-27193;-6.71;-6.71;-6.71;0;-13.415;-6.71;-20.12;6.705;0.916355;0.91656;0.91615;0.000205;0.083645;0.08344;0.08385;0.000205;-49.42;-51.3
mp-867168;-0.26;-0.12;-0.45;0.151657509;-1.562;-0.49;-3.55;1.076315939;0.718752;0.8766;0.56647;0.137391135;0.281248;0.1234;0.43353;0.137391135;-27.49;-28.03
mp-2176;-1.07;-1.07;-1.07;0;-4.28;-4.28;-4.28;0;0.84288;0.84288;0.84288;0;0.15712;0.15712;0.15712;0;-10.31;-9.92
mp-983565;-3.435;-1.45;-5.42;1.985;-10.31;-2.9;-21.7;7.165232027;0.85614;0.97797;0.73413;0.12182507;0.14386;0.02203;0.26587;0.12182507;-3.95;-3.59
mp-961687;-1.33;-1.13;-1.53;0.163299316;-6.34;-4.51;-9.19;2.042204691;0.916386667;0.98397;0.79183;0.088181311;0.083613333;0.01603;0.20817;0.088181311;-2.96;-2.56
mp-7886;-1.451666667;-0.35;-3.41;1.384983955;-5.591666667;-0.35;-20.43;6.772154794;0.841218333;0.94485;0.72368;0.08985342;0.158781667;0.05515;0.27632;0.08985342;-30.21;-36.98
