mp-ids,Icohp_mean_avg,Icohp_mean_max,Icohp_mean_min,Icohp_mean_std,Icohp_sum_avg,Icohp_sum_max,Icohp_sum_min,Icohp_sum_std,bonding_perc_avg,bonding_perc_max,bonding_perc_min,bonding_perc_std,antibonding_perc_avg,antibonding_perc_min,antibonding_perc_max,antibonding_perc_std,Madelung_Mull,Madelung_Loew
mp-12442,-1.575,-0.31,-2.84,1.265,-5.505,-0.31,-17.02,6.709033089797665,0.87585,0.95567,0.80313,0.0727556606045193,0.12415000000000001,0.04433,0.19687,0.07275566060451928,-37.92,-33.66
mp-12444,-0.43600000000000005,-0.13,-1.01,0.3150618986802435,-1.8240000000000003,-0.52,-4.04,1.221836322917272,0.768222,0.88542,0.55975,0.09324294780839998,0.23177799999999998,0.11458,0.44025,0.09324294780839996,-45.34,-41.96
mp-1247,-1.4033333333333333,-0.33,-2.24,0.7638426248616632,-5.845,-0.33,-12.87,3.7481940095642505,0.8984899999999999,1.0,0.64035,0.12069738218646943,0.10151,0.0,0.35965,0.12069738218646944,-0.2,-0.34
mp-1249,-1.02,-1.02,-1.02,0.0,-4.59,-3.06,-6.12,1.5300000000000002,0.978985,0.97978,0.97819,0.0007949999999999902,0.021015,0.02022,0.02181,0.0007950000000000006,-52.0,-45.47
mp-12491,-0.8163636363636363,-0.22,-1.68,0.5667334266297551,-2.4045454545454548,-0.45,-10.05,2.64744255199536,0.8500354545454545,0.96382,0.74419,0.07587221079056504,0.14996454545454546,0.03618,0.25581,0.07587221079056504,-37.19,-29.36
mp-12509,-1.6828571428571428,-0.42,-2.94,0.8720700215286498,-6.221428571428571,-1.25,-11.75,3.686157226983246,0.9123857142857144,0.98755,0.77872,0.07825188557420433,0.08761428571428573,0.01245,0.22128,0.07825188557420433,-60.12,-47.13
mp-12525,-3.1825,-0.79,-5.57,2.3875026177996124,-11.129999999999999,-0.79,-33.39,12.97869793161086,0.958055,0.9761,0.93987,0.017945941741797772,0.041944999999999996,0.0239,0.06013,0.017945941741797783,-93.44,-84.5
mp-1253,-0.3733333333333333,-0.18,-0.47,0.13670731102939918,-2.6033333333333335,-2.19,-2.81,0.29227080289043966,0.7759533333333334,0.78807,0.75172,0.017135554330753998,0.22404666666666664,0.21193,0.24828,0.017135554330753998,-17.75,-16.92
mp-12532,-3.4499999999999997,-0.97,-5.93,2.48,-8.8675,-1.94,-23.71,8.684677239253052,0.827545,0.97212,0.68321,0.14418530273575045,0.172455,0.02788,0.31679,0.14418530273575042,-15.91,-14.26
mp-12535,-0.534,-0.15,-0.93,0.32994545003682046,-1.9739999999999998,-0.3,-3.72,1.0830253921307664,0.9053100000000001,0.98529,0.83721,0.06580325311107346,0.09468999999999998,0.01471,0.16279,0.06580325311107346,-42.67,-37.92
mp-12558,-0.52,-0.1,-0.74,0.29709706606876257,-2.1500000000000004,-0.61,-2.95,1.0892199043352082,0.9622866666666666,0.99658,0.90667,0.0396817794739881,0.03771333333333333,0.00342,0.09333,0.039681779473988085,-24.63,-23.22
mp-12622,-1.395,-0.51,-2.28,0.8849999999999999,-4.114999999999999,-1.01,-9.11,3.08063710943045,0.817905,0.87226,0.76467,0.0530187695538099,0.182095,0.12774,0.23533,0.053018769553809915,-62.01,-53.92
mp-12623,-1.16,-0.42,-2.27,0.9063112048297759,-3.434,-0.83,-9.07,2.9333503029812174,0.7733380000000001,0.85043,0.74854,0.03886158071926567,0.226662,0.14957,0.25146,0.038861580719265654,-59.73,-52.65
mp-1265,-0.92,-0.92,-0.92,0.0,-5.52,-5.52,-5.52,0.0,0.9792,0.9792,0.9792,0.0,0.0208,0.0208,0.0208,0.0,-28.07,-26.43
mp-1266,-0.58,-0.58,-0.58,0.0,-3.4699999999999998,-2.31,-4.63,1.16,0.9915,0.99151,0.99149,1.0000000000010001e-05,0.0085,0.00849,0.00851,1.000000000000046e-05,-10.33,-8.34
mp-12779,-0.95,-0.95,-0.95,0.0,-3.81,-3.81,-3.81,0.0,0.82343,0.82343,0.82343,0.0,0.17657,0.17657,0.17657,0.0,-19.65,-19.71
mp-12814,-0.364,-0.21,-0.56,0.1357350360076572,-2.2359999999999998,-0.83,-4.5,1.3562094233561421,0.757204,0.83871,0.67364,0.07347881615812817,0.24279599999999996,0.16129,0.32636,0.07347881615812818,-122.78,-124.31
mp-1285,-1.9933333333333332,-0.3,-2.84,1.1973674828092205,-8.82,-0.89,-17.05,6.6007019828702065,0.7556233333333333,0.82044,0.62637,0.09139604015248995,0.2443766666666667,0.17956,0.37363,0.09139604015248996,-45.26,-38.97
mp-1287,-4.98,-4.93,-5.03,0.050000000000000266,-4.98,-4.93,-5.03,0.050000000000000266,0.7670399999999999,0.76706,0.76702,1.999999999996449e-05,0.23296,0.23294,0.23298,1.9999999999992246e-05,-25.84,-21.15
mp-12885,-3.9185714285714286,-0.6,-5.44,2.1074793920119603,-8.781428571428572,-1.79,-21.74,6.897737576442683,0.9363428571428571,0.9968,0.89732,0.03794186933955142,0.06365714285714284,0.0032,0.10268,0.03794186933955142,-112.85,-80.29
mp-12894,-2.136,-0.36,-3.17,1.032968537759016,-9.294,-3.25,-12.67,3.93283917799851,0.9563680000000001,1.0,0.82996,0.06411335536376175,0.043632,0.0,0.17004,0.06411335536376175,-27.16,-16.36
mp-12903,-1.0766666666666669,-0.24,-2.16,0.803008232972877,-4.4,-0.97,-12.99,4.288744960164143,0.8818233333333333,1.0,0.72752,0.11405528406094224,0.11817666666666667,0.0,0.27248,0.11405528406094224,-11.9,-7.09
mp-12908,-0.96,-0.28,-1.94,0.7101173611922655,-4.08,-0.56,-11.63,3.8575164722050554,0.8549183333333334,1.0,0.69758,0.12353641992231369,0.1450816666666667,0.0,0.30242,0.12353641992231369,-14.18,-9.42
mp-12927,-0.6699999999999999,-0.22,-1.45,0.5177423518094139,-2.572857142857143,-0.88,-4.36,1.291573948833795,0.8534342857142857,0.98234,0.76331,0.08543088816734393,0.14656571428571427,0.01766,0.23669,0.08543088816734391,-179.71,-176.64
mp-12954,-3.77,-1.47,-6.07,2.3,-11.3125,-2.94,-24.29,8.196204533197058,0.8483925,0.97915,0.71746,0.13056283494452012,0.1516075,0.02085,0.28254,0.1305628349445201,-4.22,-4.19
mp-12992,-2.625,-0.62,-3.35,1.158155861704287,-8.85,-2.49,-19.7,6.486027289489306,0.9540325000000001,0.99398,0.83708,0.06752518321892949,0.0459675,0.00602,0.16292,0.06752518321892952,-44.14,-39.05
mp-13031,-1.03,-1.03,-1.03,0.0,-4.11,-4.11,-4.11,0.0,0.9768,0.9768,0.9768,0.0,0.0232,0.0232,0.0232,0.0,-19.44,-16.93
mp-13032,-1.09,-1.09,-1.09,0.0,-4.37,-4.37,-4.37,0.0,0.97603,0.97603,0.97603,0.0,0.02397,0.02397,0.02397,0.0,-21.08,-18.44
mp-13033,-0.94,-0.94,-0.94,0.0,-3.74,-3.74,-3.74,0.0,0.97704,0.97704,0.97704,0.0,0.02296,0.02296,0.02296,0.0,-15.77,-13.97
mp-13055,-2.94625,-1.0,-4.22,1.246083238592029,-8.69375,-2.94,-25.31,7.8161402519082275,0.92288375,0.95075,0.87013,0.031141722791738758,0.07711625,0.04925,0.12987,0.03114172279173874,-93.71,-78.74
mp-13056,-2.736666666666667,-1.0,-4.22,1.3267085420526827,-10.4,-2.99,-25.29,8.348446961361537,0.9163066666666667,0.94703,0.8674,0.03423026568533891,0.08369333333333333,0.05297,0.1326,0.034230265685338886,-93.4,-78.47
mp-13097,-0.665,-0.4,-0.93,0.265,-2.8449999999999998,-1.98,-3.71,0.865,0.9137649999999999,0.9901,0.83743,0.07633499999999999,0.08623499999999999,0.0099,0.16257,0.07633499999999999,-36.84,-35.93
mp-13099,-3.92,-3.92,-3.92,0.0,-15.7,-15.7,-15.7,0.0,0.99873,0.99873,0.99873,0.0,0.00127,0.00127,0.00127,0.0,-10.33,-6.77
mp-13109,-2.3116666666666665,-0.43,-4.21,1.8750681469097479,-7.558333333333334,-0.45,-25.15,8.519190917504368,0.9094749999999999,0.9941,0.75,0.09059990447934624,0.09052500000000001,0.0059,0.25,0.09059990447934625,-98.72,-78.4
mp-13133,-3.6525000000000003,-0.8,-6.3,1.9576436728884037,-8.5625,-0.8,-20.2,7.1310391073110795,0.9292775,0.99607,0.78231,0.0855592009590436,0.0707225,0.00393,0.21769,0.08555920095904355,-71.62,-61.02
mp-1315,-0.74,-0.74,-0.74,0.0,-4.42,-4.42,-4.42,0.0,0.99111,0.99111,0.99111,0.0,0.00889,0.00889,0.00889,0.0,-22.32,-19.65
mp-13190,-2.4675000000000002,-0.45,-4.48,2.0125031055876663,-9.2075,-1.82,-26.89,10.254173235809896,0.9361250000000001,0.94331,0.92925,0.006878493657771292,0.06387499999999999,0.05669,0.07075,0.006878493657771298,-38.84,-28.65
mp-13275,-0.3655555555555556,-0.13,-0.51,0.1438449096238423,-1.6866666666666665,-0.53,-3.05,0.719614094111868,0.87582,0.98551,0.70635,0.08355287002185434,0.12418000000000001,0.01449,0.29365,0.08355287002185437,-62.84,-64.58
mp-13276,-0.49,-0.29,-0.81,0.22861904265976332,-2.128333333333333,-1.73,-2.44,0.29627783507301986,0.8898033333333334,0.98413,0.79931,0.07467887377892686,0.11019666666666668,0.01587,0.20069,0.07467887377892686,-42.86,-44.66
mp-13277,-0.40857142857142853,-0.11,-0.72,0.2088354493326245,-1.8414285714285714,-0.69,-2.15,0.4895020376851961,0.8239828571428572,0.99083,0.68908,0.10813689111680694,0.17601714285714287,0.00917,0.31092,0.10813689111680697,-42.33,-43.82
mp-13287,-0.5028571428571429,-0.3,-0.89,0.24673376546473766,-2.178571428571429,-1.31,-3.56,0.9374955782208647,0.7333628571428571,0.78412,0.69191,0.03620261107958364,0.26663714285714285,0.21588,0.30809,0.03620261107958363,-42.22,-37.94
mp-1330,-2.5233333333333334,-0.59,-3.49,1.3670731102939921,-16.319999999999997,-7.06,-20.95,6.547808793787429,0.9757566666666667,1.0,0.92727,0.03428525079713172,0.024243333333333335,0.0,0.07273,0.03428525079713173,-14.38,-11.32
mp-13356,-2.0033333333333334,-0.58,-4.83,1.9987718451311267,-7.498333333333334,-0.6,-28.97,9.709863398741623,0.8697816666666668,0.98299,0.74194,0.09854008379278398,0.13021833333333332,0.01701,0.25806,0.09854008379278398,-130.09,-124.44
mp-1340,-4.561999999999999,-4.21,-5.38,0.42976272523335474,-14.416,-10.77,-18.06,3.0205337276713196,0.992902,1.0,0.98317,0.0073861042505504815,0.007098,0.0,0.01683,0.007386104250550489,-2.79,-0.15
mp-1342,-0.4466666666666666,-0.42,-0.5,0.03771236166328255,-3.6633333333333336,-2.5,-5.99,1.6452017775607006,0.78486,0.82816,0.76321,0.030617723625377485,0.21514,0.17184,0.23679,0.03061772362537751,-19.41,-20.76
mp-13445,-1.3299999999999998,-0.4,-3.71,1.1132321026119012,-2.7399999999999998,-0.4,-6.99,2.0989248948653962,0.8521657142857144,0.93478,0.79626,0.05368316758195865,0.14783428571428572,0.06522,0.20374,0.053683167581958624,-11.9,-10.48
mp-1345,-1.626666666666667,-0.48,-3.95,1.5533047207665196,-2.9133333333333336,-1.84,-3.95,0.7492144033734417,0.8610266666666667,0.93952,0.77219,0.06353520458944176,0.13897333333333334,0.06048,0.22781,0.06353520458944177,-105.45,-98.01
mp-13541,-10.46,-10.13,-10.87,0.307354301526213,-17.37666666666667,-10.13,-31.13,9.72976646973377,0.9900466666666666,0.99726,0.97828,0.008390857458501417,0.009953333333333333,0.00274,0.02172,0.008390857458501419,-91.97,-68.91
mp-13548,-0.39,-0.14,-0.78,0.26888659319497504,-3.27,-0.41,-6.27,2.8617127738471586,0.6840875,0.78571,0.59361,0.09082006121309324,0.3159125,0.21429,0.40639,0.0908200612130932,-29.22,-20.1
mp-13610,-2.5300000000000002,-1.03,-4.03,1.5000000000000002,-8.8475,-1.03,-24.17,9.032210070076982,0.8184575000000001,0.94766,0.68946,0.12870813928710959,0.1815425,0.05234,0.31054,0.12870813928710959,-49.64,-38.6
mp-13641,-2.065,-0.77,-3.36,1.295,-8.2725,-1.54,-20.19,7.123911758998704,0.87407,1.0,0.74839,0.12568012432361772,0.12593,0.0,0.25161,0.1256801243236177,-88.15,-73.52
mp-13658,-14.87,-14.73,-14.98,0.10424330514074592,-24.803333333333338,-14.73,-44.7,14.069438115606783,0.99519,0.99689,0.99265,0.0018300455367740599,0.004809999999999999,0.00311,0.00735,0.0018300455367740625,-23.88,-23.9
mp-13660,-0.39125,-0.14,-0.55,0.1372440800180467,-1.8125,-0.43,-3.93,1.1336418085091957,0.8158125,0.93764,0.74123,0.08752298180335265,0.1841875,0.06236,0.25877,0.08752298180335266,-81.83,-78.5
mp-1367,-0.67,-0.67,-0.67,0.0,-4.050000000000001,-2.7,-5.4,1.35,0.9711799999999999,0.97203,0.97033,0.0008499999999999619,0.02882,0.02797,0.02967,0.0008500000000000001,-44.44,-43.11
mp-13676,-6.418333333333333,-2.56,-10.08,3.270267148448613,-14.193333333333335,-3.96,-38.61,11.835742008378219,0.9651383333333334,1.0,0.91755,0.02844180632840014,0.034861666666666666,0.0,0.08245,0.028441806328400137,-143.21,-103.35
mp-13798,-2.06,-0.6,-3.52,1.46,-7.2125,-0.6,-21.13,8.125679586963788,0.8923650000000001,0.90541,0.88121,0.010815351358139037,0.10763500000000001,0.09459,0.11879,0.010815351358139044,-33.57,-26.66
mp-13800,-1.3142857142857145,-0.5,-3.31,1.2622865550019835,-5.154285714285714,-0.51,-19.86,6.095820247497126,0.8726642857142857,0.92368,0.84932,0.02363605590566053,0.12733571428571427,0.07632,0.15068,0.023636055905660536,-33.56,-24.3
mp-13868,-2.7466666666666666,-2.23,-3.39,0.4819635763093399,-7.853333333333333,-3.39,-15.7,5.565922105894843,0.7763833333333333,0.80262,0.75336,0.02023826463794648,0.22361666666666666,0.19738,0.24664,0.020238264637946493,-38.12,-30.78
mp-13898,-1.5133333333333334,-0.41,-3.64,1.5039134135832275,-5.671666666666666,-0.47,-21.86,7.32445997250916,0.8783400000000001,0.91762,0.8251,0.032003499808614694,0.12166,0.08238,0.1749,0.03200349980861468,-40.59,-23.53
mp-13900,-1.1199999999999999,-0.37,-2.14,0.8297228452923302,-2.864,-1.44,-4.27,1.2589455905637859,0.79473,0.83962,0.74512,0.04252444473476404,0.20526999999999998,0.16038,0.25488,0.04252444473476402,-59.96,-58.58
mp-13903,-2.83,-1.0,-4.66,1.83,-9.907499999999999,-1.0,-27.97,10.58775560494291,0.8009575,0.91959,0.68248,0.11836767387572505,0.1990425,0.08041,0.31752,0.11836767387572505,-59.7,-44.89
mp-13907,-2.705,-0.79,-4.62,1.915,-9.4675,-0.79,-27.72,10.657160444977826,0.8125274999999998,0.92177,0.70273,0.10912357682348026,0.1874725,0.07823,0.29727,0.10912357682348027,-58.03,-43.83
mp-13925,-1.3085714285714285,-0.39,-3.48,1.3737896342539762,-5.0200000000000005,-0.49,-20.89,6.549693558807596,0.8909428571428571,0.9572,0.85745,0.03624451750236983,0.10905714285714285,0.0428,0.14255,0.03624451750236981,-37.07,-29.85
mp-13926,-2.09,-0.56,-3.62,1.5300000000000002,-7.3175,-0.56,-21.72,8.401637861155407,0.8882925,0.91479,0.86382,0.02437605831035852,0.11170750000000002,0.08521,0.13618,0.02437605831035855,-37.37,-29.82
mp-1394,-0.5833333333333334,-0.3,-1.15,0.4006938426723769,-3.5066666666666664,-1.21,-6.88,2.4367510245315493,0.89886,0.93863,0.8227,0.05387092784300886,0.10114000000000001,0.06137,0.1773,0.05387092784300886,-13.2,-13.58
mp-13946,-3.133333333333333,-0.64,-4.38,1.7630529077584585,-10.850000000000001,-1.91,-26.26,10.943073913058738,0.8763233333333335,0.89669,0.866,0.014401861762363287,0.12367666666666667,0.10331,0.134,0.014401861762363306,-39.75,-31.84
mp-13947,-3.28,-0.64,-4.6,1.8667619023324853,-11.37,-1.92,-27.59,11.521339621184103,0.8977533333333333,0.89796,0.89738,0.0002644911256650583,0.10224666666666667,0.10204,0.10262,0.0002644911256650306,-44.68,-33.76
mp-13948,-3.3300000000000005,-1.11,-4.44,1.5697770542341358,-11.469999999999999,-3.33,-26.64,10.736377415124712,0.9005833333333334,0.9196,0.89085,0.013448068841121952,0.09941666666666667,0.0804,0.10915,0.013448068841121968,-44.67,-34.13
mp-13949,-2.736,-0.96,-3.95,1.4502220519630777,-8.804,-0.96,-15.81,6.033936028828943,0.9478,0.99686,0.87476,0.05953948202663505,0.0522,0.00314,0.12524,0.05953948202663506,-4.36,-3.91
mp-13983,-1.8599999999999999,-1.07,-2.65,0.7899999999999999,-6.51,-1.07,-15.89,5.755084708325326,0.750205,0.79379,0.70656,0.04355005884037357,0.249795,0.20621,0.29344,0.043550058840373565,-42.46,-35.86
mp-13984,-1.75,-0.82,-2.68,0.9300000000000002,-6.1225000000000005,-0.82,-16.05,5.914407726053388,0.7578725000000001,0.79278,0.72227,0.03458588250645056,0.2421275,0.20722,0.27773,0.034585882506450505,-40.26,-34.3
mp-13992,-1.616,-0.34,-2.25,0.803233465438287,-5.816000000000001,-1.38,-9.01,3.1255117980900344,0.795852,0.84419,0.69516,0.0517545528045601,0.204148,0.15581,0.30484,0.0517545528045601,-8.99,-7.7
mp-14006,-5.29,-5.29,-5.29,0.0,-18.51,-5.29,-31.73,13.22,0.92481,0.92518,0.92444,0.00036999999999998145,0.07519,0.07482,0.07556,0.00037000000000000227,-54.24,-40.58
mp-14017,-0.31,-0.24,-0.41,0.058309518948452994,-1.8699999999999999,-1.19,-3.61,0.905869747811461,0.898824,0.96392,0.82034,0.06374041029048999,0.101176,0.03608,0.17966,0.06374041029048996,-23.39,-22.0
mp-14036,-1.12,-0.46,-2.43,0.9263188795801729,-4.301666666666667,-0.47,-14.57,4.695091112593616,0.8421566666666666,0.93023,0.77727,0.0639569844157427,0.15784333333333334,0.06977,0.22273,0.06395698441574271,-35.21,-31.16
mp-14037,-1.1533333333333333,-0.51,-2.42,0.8957058048761819,-4.793333333333334,-0.53,-14.52,4.660313532609391,0.841325,0.86574,0.79951,0.029444763399739945,0.158675,0.13426,0.20049,0.02944476339973998,-30.32,-22.89
mp-14038,-1.27,-0.35,-2.41,0.9349224566775579,-4.622,-0.59,-14.47,5.01213487448213,0.8411339999999999,0.89011,0.78337,0.047257020896370516,0.158866,0.10989,0.21663,0.047257020896370516,-35.22,-30.83
mp-14039,-1.55,-0.64,-2.46,0.91,-5.4275,-0.64,-14.77,5.512002245101139,0.8341424999999999,0.87952,0.79004,0.04375851595689688,0.16585750000000002,0.12048,0.20996,0.04375851595689689,-35.99,-30.93
mp-14069,-4.243333333333333,-2.09,-5.32,1.5226366021550326,-13.423333333333334,-8.38,-21.26,5.616976252595539,0.9373900000000001,0.9935,0.82517,0.07935152298475441,0.06261000000000001,0.0065,0.17483,0.07935152298475437,-50.23,-34.32
mp-14070,-4.06,-1.12,-5.53,2.07889393668845,-12.563333333333334,-4.49,-22.14,7.2835720784668725,0.9426066666666667,0.99288,0.84251,0.07077927019183577,0.057393333333333324,0.00712,0.15749,0.07077927019183575,-54.91,-36.0
mp-14088,-1.9100000000000001,-0.43,-2.65,1.0465180361560904,-7.039999999999999,-2.55,-15.92,6.279240930770746,0.82708,0.90596,0.78742,0.055776872148469075,0.17292,0.09404,0.21258,0.05577687214846909,-31.68,-27.44
mp-14091,-2.745,-0.96,-4.53,1.7850000000000001,-8.2325,-1.91,-18.13,6.287011909484504,0.8381149999999999,0.9989,0.67718,0.16078503498460298,0.161885,0.0011,0.32282,0.16078503498460298,-13.67,-5.58
mp-14092,-2.48,-1.02,-3.94,1.46,-7.445,-2.04,-15.77,5.245019065742278,0.8590825,0.99937,0.71888,0.13996778153828832,0.1409175,0.00063,0.28112,0.13996778153828832,-5.24,-1.75
mp-14115,-1.5225,-0.71,-2.34,0.8125076922712794,-6.845000000000001,-2.13,-14.0,4.478797271589774,0.9109,1.0,0.82169,0.0891000339506108,0.0891,0.0,0.17831,0.08910003395061082,-18.57,-15.88
mp-14116,-2.3200000000000003,-2.27,-2.37,0.050000000000000044,-7.0375,-2.27,-14.24,4.4971622997174565,0.8172325,0.84429,0.78974,0.026984961900102796,0.1827675,0.15571,0.21026,0.026984961900102813,-18.4,-14.81
mp-1413,-1.8925,-0.59,-2.65,0.849893375665442,-7.9350000000000005,-1.18,-15.9,5.2576634544253595,0.89591,0.99413,0.72065,0.10408027767065188,0.10409,0.00587,0.27935,0.10408027767065188,-0.0,-0.04
mp-1415,-0.57,-0.57,-0.57,0.0,-3.4,-3.4,-3.4,0.0,0.88915,0.88915,0.88915,0.0,0.11085,0.11085,0.11085,0.0,-21.78,-18.89
mp-14175,-5.01,-3.53,-6.95,1.5883198670293086,-10.216000000000001,-3.53,-29.75,9.8742606811852,0.8754820000000001,0.98381,0.77912,0.08300068443091295,0.12451799999999999,0.01619,0.22088,0.08300068443091298,-35.89,-26.92
mp-14205,-0.6437499999999999,-0.17,-1.64,0.578941652932314,-2.1675,-0.88,-4.93,1.2689538013655184,0.84923375,0.96209,0.69767,0.0841148436569759,0.15076625,0.03791,0.30233,0.0841148436569759,-15.07,-16.32
mp-14206,-0.55875,-0.17,-1.42,0.4996608224585954,-1.9025,-0.72,-4.27,1.084455508538732,0.8791899999999999,0.97537,0.71069,0.08513840848876608,0.12081,0.02463,0.28931,0.0851384084887661,-14.52,-14.86
mp-14285,-2.0200000000000005,-1.9,-2.22,0.12393546707863747,-7.32,-5.71,-12.59,2.657999247554446,0.9365140000000001,0.94848,0.92894,0.006719864879593936,0.063486,0.05152,0.07106,0.006719864879593932,-6.05,-4.06
mp-14333,-4.912999999999999,-2.73,-8.2,1.3808189598930047,-11.351,-2.73,-29.27,8.897496782803575,0.9851130000000001,1.0,0.95385,0.014170230096932086,0.014887000000000001,0.0,0.04615,0.014170230096932088,-125.09,-80.8
mp-14398,-7.210000000000001,-4.03,-10.39,3.18,-17.4375,-4.03,-31.16,10.759436265436959,0.9835399999999999,0.99553,0.97151,0.011836310658309045,0.016460000000000002,0.00447,0.02849,0.011836310658309031,-82.79,-52.12
mp-14437,-1.2233333333333334,-0.29,-2.81,1.1289473956842375,-5.921666666666667,-1.72,-16.83,5.382017641079308,0.8738683333333334,0.98952,0.76952,0.08414057392575565,0.12613166666666667,0.01048,0.23048,0.08414057392575566,-24.18,-17.07
mp-14588,-0.9611111111111111,-0.32,-2.13,0.8254755456966667,-3.0933333333333333,-0.96,-8.51,2.2153805792935692,0.8568377777777778,0.97872,0.71429,0.11061867913168873,0.14316222222222225,0.02128,0.28571,0.11061867913168873,-16.41,-12.19
mp-14652,-2.95,-0.59,-5.29,2.3350695921106936,-6.6775,-2.37,-10.59,3.908282071447761,0.8828925000000001,0.88962,0.87342,0.006339035316986338,0.11710750000000002,0.11038,0.12658,0.0063390353169863285,-11.49,-9.1
mp-1479,-6.2,-6.2,-6.2,0.0,-24.81,-24.81,-24.81,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.99,-8.26
mp-149,-4.5,-4.5,-4.5,0.0,-17.98,-17.98,-17.98,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
mp-14983,-3.0463157894736836,-0.52,-4.76,1.400121086967747,-7.862105263157896,-0.52,-19.04,6.159313511771265,0.9401094736842103,1.0,0.82849,0.07035000643202635,0.059890526315789464,0.0,0.17151,0.07035000643202635,-1.48,-0.51
mp-1500,-0.38999999999999996,-0.23,-0.47,0.11313708498984759,-2.813333333333333,-2.78,-2.83,0.023570226039551712,0.7772666666666668,0.78427,0.76326,0.009904208981819563,0.22273333333333334,0.21573,0.23674,0.009904208981819575,-17.35,-17.24
mp-15157,-0.4066666666666667,-0.15,-0.7,0.22464787260658992,-1.911111111111111,-0.61,-4.25,1.3249355912600635,0.81474,0.95329,0.67492,0.0916507315846415,0.18525999999999998,0.04671,0.32508,0.09165073158464149,-33.68,-33.83
mp-1519,-0.52,-0.52,-0.52,0.0,-3.13,-3.13,-3.13,0.0,0.90439,0.90439,0.90439,0.0,0.09561,0.09561,0.09561,0.0,-20.91,-17.31
mp-1522,-2.566666666666667,-2.35,-3.0,0.30641293851417056,-8.056666666666667,-3.0,-14.11,4.590064148668174,0.8828366666666666,0.92718,0.79648,0.06107079298286175,0.11716333333333333,0.07282,0.20352,0.06107079298286175,-2.56,-1.16
mp-15349,-4.564,-0.94,-8.03,3.03258701441525,-10.696,-2.83,-27.93,9.26521580968301,0.983214,1.0,0.92297,0.030193857388548434,0.016786000000000002,0.0,0.07703,0.03019385738854842,-87.75,-69.81
mp-1541,-1.34,-1.34,-1.34,0.0,-5.35,-5.35,-5.35,0.0,0.99629,0.99629,0.99629,0.0,0.00371,0.00371,0.00371,0.0,-21.17,-18.43
mp-1550,-4.2,-4.2,-4.2,0.0,-16.8,-16.8,-16.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-0.66
mp-15556,-4.275,-4.26,-4.29,0.015000000000000124,-8.555,-8.52,-8.59,0.03500000000000014,0.92334,0.92993,0.91675,0.00659000000000004,0.07666,0.07007,0.08325,0.0065900000000000064,-12.42,-9.16
mp-15557,-2.355,-0.47,-4.25,1.8800332443869177,-5.305,-1.92,-8.5,3.168891762114951,0.9050750000000001,0.92922,0.88755,0.016881425443368243,0.09492500000000001,0.07078,0.11245,0.016881425443368226,-11.97,-9.3
